Resting_ECG,Resting_PPG,Resting_GSR
-0.085,39.186,2.74
-0.08199999999999999,39.145,2.74
-0.077,39.11,2.74
-0.08,39.080999999999996,2.739
-0.077,39.056999999999995,2.739
-0.069,39.038000000000004,2.74
-0.07,39.024,2.739
-0.065,39.015,2.738
-0.066,39.009,2.738
-0.061,39.006,2.739
-0.062,39.006,2.739
-0.054000000000000006,39.007,2.738
-0.055999999999999994,39.01,2.738
-0.053,39.013000000000005,2.739
-0.052000000000000005,39.016,2.739
-0.046,39.018,2.738
-0.045,39.019,2.738
-0.039,39.018,2.738
-0.034,39.014,2.739
-0.036000000000000004,39.007,2.739
-0.036000000000000004,38.997,2.737
-0.034,38.982,2.737
-0.027999999999999997,38.963,2.738
-0.027999999999999997,38.938,2.738
-0.024,38.909,2.737
-0.027999999999999997,38.876,2.737
-0.025,38.839,2.738
-0.027000000000000003,38.798,2.738
-0.02,38.751999999999995,2.737
-0.023,38.701,2.736
-0.025,38.646,2.737
-0.021,38.585,2.738
-0.015,38.521,2.737
-0.016,38.452,2.736
-0.012,38.38,2.736
-0.012,38.306,2.737
-0.006999999999999999,38.229,2.737
-0.009000000000000001,38.15,2.736
-0.009000000000000001,38.07,2.735
-0.008,37.986999999999995,2.736
-0.005,37.902,2.737
0.006999999999999999,37.816,2.736
0.013000000000000001,37.729,2.735
0.02,37.641,2.736
0.017,37.552,2.737
0.038,37.463,2.736
0.052000000000000005,37.373000000000005,2.735
0.06,37.284,2.736
0.073,37.195,2.736
0.07400000000000001,37.106,2.736
0.078,37.016999999999996,2.734
0.102,36.929,2.735
0.10300000000000001,36.842,2.736
0.09699999999999999,36.756,2.735
0.09699999999999999,36.672,2.734
0.076,36.589,2.734
0.059000000000000004,36.508,2.735
0.048,36.428000000000004,2.735
0.031,36.349000000000004,2.734
0.012,36.27,2.734
-0.005,36.193000000000005,2.734
-0.013000000000000001,36.117,2.735
-0.016,36.042,2.734
-0.026000000000000002,35.968,2.733
-0.033,35.896,2.733
-0.04,35.825,2.734
-0.047,35.756,2.734
-0.052000000000000005,35.688,2.733
-0.049,35.621,2.733
-0.045,35.555,2.734
-0.052000000000000005,35.49,2.734
-0.046,35.427,2.733
-0.046,35.364000000000004,2.733
-0.039,35.304,2.734
-0.039,35.244,2.734
-0.034,35.187,2.733
-0.031,35.131,2.7319999999999998
-0.027000000000000003,35.076,2.733
-0.024,35.023,2.734
-0.031,34.972,2.733
-0.027999999999999997,34.922,2.7319999999999998
-0.024,34.874,2.7319999999999998
-0.028999999999999998,34.827,2.733
-0.016,34.782,2.733
0.046,34.738,2.7319999999999998
0.14,34.696,2.7319999999999998
0.245,34.654,2.733
0.408,34.614000000000004,2.733
0.5329999999999999,34.574,2.7319999999999998
0.6920000000000001,34.535,2.7310000000000003
0.754,34.497,2.7319999999999998
0.5670000000000001,34.46,2.733
0.069,34.423,2.7319999999999998
-0.439,34.387,2.7310000000000003
-0.9420000000000001,34.351,2.7319999999999998
-1.119,34.317,2.733
-1.107,34.282,2.7319999999999998
-0.9309999999999999,34.248000000000005,2.7310000000000003
-0.7440000000000001,34.213,2.7310000000000003
-0.499,34.178000000000004,2.7319999999999998
-0.258,34.141999999999996,2.7319999999999998
-0.059000000000000004,34.105,2.7310000000000003
0.036000000000000004,34.068000000000005,2.7310000000000003
0.08800000000000001,34.031,2.7319999999999998
0.113,33.992,2.7319999999999998
0.133,33.954,2.73
0.147,33.915,2.73
0.158,33.875,2.73
0.163,33.834,2.7310000000000003
0.16699999999999998,33.793,2.73
0.172,33.753,2.73
0.18,33.713,2.73
0.18,33.675,2.7310000000000003
0.17600000000000002,33.639,2.7310000000000003
0.18100000000000002,33.604,2.73
0.18899999999999997,33.571999999999996,2.73
0.18899999999999997,33.541,2.7310000000000003
0.188,33.512,2.73
0.19699999999999998,33.483000000000004,2.7289999999999996
0.209,33.455,2.7289999999999996
0.21,33.427,2.73
0.20199999999999999,33.398,2.7310000000000003
0.209,33.368,2.73
0.212,33.336999999999996,2.7289999999999996
0.213,33.304,2.73
0.21600000000000003,33.269,2.73
0.214,33.233000000000004,2.73
0.218,33.195,2.7289999999999996
0.222,33.156,2.7289999999999996
0.221,33.115,2.73
0.22,33.071999999999996,2.73
0.23,33.028,2.7289999999999996
0.237,32.983000000000004,2.7289999999999996
0.24,32.937,2.73
0.235,32.891,2.73
0.243,32.843,2.7289999999999996
0.24600000000000002,32.796,2.7289999999999996
0.245,32.748000000000005,2.73
0.23800000000000002,32.702,2.73
0.237,32.658,2.7289999999999996
0.23600000000000002,32.615,2.7289999999999996
0.233,32.574,2.7289999999999996
0.22399999999999998,32.538000000000004,2.73
0.21100000000000002,32.507,2.7289999999999996
0.19899999999999998,32.484,2.728
0.188,32.471,2.728
0.177,32.471,2.7289999999999996
0.155,32.486999999999995,2.7289999999999996
0.147,32.523,2.728
0.135,32.582,2.728
0.11800000000000001,32.668,2.7289999999999996
0.085,32.783,2.7289999999999996
0.07200000000000001,32.929,2.728
0.051,33.107,2.727
0.026000000000000002,33.32,2.728
-0.006,33.566,2.7289999999999996
-0.033,33.844,2.728
-0.059000000000000004,34.154,2.727
-0.087,34.492,2.728
-0.111,34.855,2.728
-0.14400000000000002,35.238,2.728
-0.16699999999999998,35.638000000000005,2.727
-0.195,36.048,2.727
-0.217,36.464,2.728
-0.245,36.879,2.728
-0.257,37.288000000000004,2.7260000000000004
-0.268,37.686,2.7260000000000004
-0.27899999999999997,38.068000000000005,2.727
-0.3,38.43,2.727
-0.306,38.769,2.7260000000000004
-0.313,39.082,2.7260000000000004
-0.317,39.366,2.727
-0.319,39.621,2.727
-0.315,39.845,2.7260000000000004
-0.318,40.039,2.725
-0.315,40.203,2.7260000000000004
-0.31,40.339,2.727
-0.305,40.449,2.7260000000000004
-0.299,40.534,2.725
-0.294,40.598,2.725
-0.29100000000000004,40.641,2.727
-0.29,40.668,2.7260000000000004
-0.27899999999999997,40.681,2.725
-0.26899999999999996,40.681,2.725
-0.27,40.671,2.7260000000000004
-0.263,40.653,2.7260000000000004
-0.251,40.629,2.725
-0.249,40.598,2.7239999999999998
-0.242,40.563,2.725
-0.23399999999999999,40.524,2.7260000000000004
-0.228,40.482,2.725
-0.221,40.438,2.7239999999999998
-0.217,40.393,2.7239999999999998
-0.212,40.347,2.725
-0.204,40.299,2.725
-0.205,40.25,2.7239999999999998
-0.20199999999999999,40.2,2.7239999999999998
-0.19,40.149,2.725
-0.193,40.097,2.725
-0.185,40.042,2.7239999999999998
-0.18600000000000003,39.985,2.7230000000000003
-0.18100000000000002,39.926,2.7239999999999998
-0.179,39.864000000000004,2.7239999999999998
-0.172,39.799,2.7230000000000003
-0.17600000000000002,39.731,2.7230000000000003
-0.174,39.659,2.7230000000000003
-0.172,39.584,2.7239999999999998
-0.16699999999999998,39.507,2.7239999999999998
-0.166,39.426,2.722
-0.165,39.345,2.7230000000000003
-0.156,39.262,2.7239999999999998
-0.155,39.179,2.7230000000000003
-0.15,39.099000000000004,2.722
-0.151,39.021,2.722
-0.14800000000000002,38.946999999999996,2.7230000000000003
-0.151,38.876999999999995,2.7230000000000003
-0.15,38.813,2.722
-0.14300000000000002,38.756,2.722
-0.139,38.705999999999996,2.7230000000000003
-0.128,38.664,2.7230000000000003
-0.122,38.629,2.722
-0.128,38.603,2.721
-0.125,38.584,2.722
-0.11599999999999999,38.571,2.7230000000000003
-0.11800000000000001,38.564,2.722
-0.10800000000000001,38.562,2.721
-0.10400000000000001,38.564,2.721
-0.10300000000000001,38.569,2.722
-0.102,38.576,2.722
-0.09300000000000001,38.585,2.721
-0.086,38.595,2.721
-0.08,38.605,2.722
-0.084,38.614000000000004,2.722
-0.079,38.621,2.721
-0.079,38.626,2.721
-0.068,38.629,2.721
-0.065,38.628,2.722
-0.061,38.623000000000005,2.721
-0.057,38.614000000000004,2.72
-0.055,38.601,2.721
-0.052000000000000005,38.583,2.722
-0.051,38.561,2.721
-0.047,38.535,2.72
-0.048,38.506,2.721
-0.039,38.474000000000004,2.722
-0.043,38.439,2.721
-0.038,38.4,2.72
-0.035,38.357,2.72
-0.032,38.312,2.721
-0.036000000000000004,38.264,2.722
-0.031,38.211999999999996,2.721
-0.033,38.156,2.72
-0.032,38.097,2.721
-0.025,38.033,2.722
-0.018000000000000002,37.966,2.721
-0.016,37.895,2.72
-0.01,37.82,2.72
0.006999999999999999,37.742,2.721
0.006,37.66,2.721
0.013999999999999999,37.575,2.72
0.032,37.486999999999995,2.72
0.045,37.395,2.721
0.054000000000000006,37.302,2.721
0.073,37.208,2.72
0.077,37.114000000000004,2.719
0.08,37.02,2.721
0.096,36.926,2.721
0.105,36.834,2.72
0.107,36.745,2.719
0.102,36.657,2.72
0.09300000000000001,36.571,2.721
0.075,36.486999999999995,2.72
0.055,36.405,2.719
0.044000000000000004,36.325,2.719
0.038,36.246,2.72
0.02,36.168,2.72
0.011000000000000001,36.09,2.719
0.006999999999999999,36.013000000000005,2.719
-0.001,35.936,2.72
-0.013000000000000001,35.86,2.72
-0.012,35.785,2.719
-0.021,35.71,2.719
-0.026000000000000002,35.635999999999996,2.719
-0.025,35.563,2.72
-0.02,35.49,2.719
-0.018000000000000002,35.419000000000004,2.718
-0.013000000000000001,35.348,2.719
-0.008,35.279,2.72
-0.006999999999999999,35.211,2.719
-0.004,35.145,2.718
-0.006999999999999999,35.08,2.718
-0.0,35.018,2.719
-0.0,34.957,2.718
0.011000000000000001,34.899,2.717
0.013000000000000001,34.842,2.717
0.019,34.788000000000004,2.718
0.018000000000000002,34.735,2.718
0.023,34.685,2.717
0.018000000000000002,34.637,2.717
0.05,34.591,2.718
0.145,34.547,2.719
0.244,34.504,2.717
0.387,34.463,2.717
0.5589999999999999,34.424,2.717
0.6709999999999999,34.387,2.718
0.8370000000000001,34.351,2.717
0.799,34.315,2.716
0.496,34.279,2.716
0.023,34.244,2.717
-0.499,34.207,2.717
-0.9179999999999999,34.17,2.716
-1.016,34.132,2.716
-0.9620000000000001,34.094,2.717
-0.835,34.056,2.717
-0.672,34.018,2.716
-0.46799999999999997,33.981,2.715
-0.22,33.944,2.716
-0.023,33.908,2.717
0.102,33.873000000000005,2.716
0.161,33.839,2.715
0.18600000000000003,33.806,2.716
0.20600000000000002,33.773,2.717
0.222,33.742,2.716
0.243,33.711,2.715
0.251,33.681999999999995,2.715
0.256,33.652,2.716
0.262,33.624,2.716
0.275,33.595,2.715
0.273,33.566,2.715
0.271,33.538000000000004,2.716
0.27399999999999997,33.509,2.716
0.285,33.48,2.715
0.28600000000000003,33.45,2.714
0.289,33.42,2.715
0.29100000000000004,33.39,2.716
0.3,33.359,2.715
0.302,33.327,2.714
0.3,33.295,2.714
0.304,33.262,2.715
0.31,33.228,2.715
0.316,33.193000000000005,2.714
0.316,33.157,2.714
0.317,33.118,2.715
0.32299999999999995,33.077,2.715
0.33399999999999996,33.034,2.714
0.33399999999999996,32.989000000000004,2.713
0.33399999999999996,32.942,2.714
0.345,32.891999999999996,2.715
0.354,32.841,2.714
0.35200000000000004,32.789,2.713
0.35100000000000003,32.736,2.713
0.358,32.684,2.714
0.36200000000000004,32.633,2.714
0.36200000000000004,32.583,2.713
0.35600000000000004,32.534,2.713
0.358,32.488,2.714
0.354,32.445,2.714
0.353,32.405,2.713
0.342,32.369,2.713
0.332,32.339,2.714
0.315,32.316,2.714
0.306,32.301,2.713
0.284,32.297,2.7119999999999997
0.271,32.306999999999995,2.713
0.252,32.334,2.714
0.23399999999999999,32.379,2.713
0.209,32.448,2.7119999999999997
0.185,32.542,2.7119999999999997
0.165,32.663000000000004,2.713
0.142,32.815,2.713
0.114,32.998000000000005,2.7110000000000003
0.085,33.213,2.7110000000000003
0.055999999999999994,33.46,2.7119999999999997
0.032,33.736,2.7119999999999997
0.009000000000000001,34.041,2.7110000000000003
-0.026000000000000002,34.371,2.7110000000000003
-0.053,34.723,2.7119999999999997
-0.077,35.092,2.7119999999999997
-0.09699999999999999,35.475,2.7110000000000003
-0.122,35.867,2.71
-0.138,36.263000000000005,2.7110000000000003
-0.151,36.658,2.7119999999999997
-0.163,37.046,2.7110000000000003
-0.18,37.423,2.71
-0.191,37.785,2.7110000000000003
-0.191,38.126,2.7110000000000003
-0.18899999999999997,38.445,2.7110000000000003
-0.196,38.739000000000004,2.71
-0.195,39.006,2.71
-0.19,39.246,2.7110000000000003
-0.191,39.457,2.7110000000000003
-0.188,39.64,2.71
-0.18,39.796,2.7089999999999996
-0.175,39.924,2.71
-0.17300000000000001,40.027,2.7110000000000003
-0.162,40.106,2.71
-0.16,40.163000000000004,2.7089999999999996
-0.152,40.2,2.71
-0.142,40.219,2.71
-0.133,40.222,2.71
-0.13,40.211999999999996,2.708
-0.131,40.191,2.7089999999999996
-0.11699999999999999,40.16,2.71
-0.11599999999999999,40.121,2.7089999999999996
-0.106,40.076,2.708
-0.10099999999999999,40.025999999999996,2.708
-0.09699999999999999,39.972,2.7089999999999996
-0.099,39.917,2.7089999999999996
-0.09300000000000001,39.86,2.708
-0.091,39.802,2.708
-0.083,39.743,2.7089999999999996
-0.078,39.681999999999995,2.7089999999999996
-0.075,39.621,2.708
-0.077,39.56,2.707
-0.077,39.498000000000005,2.708
-0.07,39.435,2.7089999999999996
-0.07,39.372,2.708
-0.066,39.306999999999995,2.707
-0.067,39.241,2.708
-0.066,39.173,2.7089999999999996
-0.07200000000000001,39.103,2.708
-0.07,39.03,2.707
-0.067,38.955,2.707
-0.064,38.876999999999995,2.708
-0.071,38.797,2.708
-0.066,38.714,2.707
-0.066,38.631,2.7060000000000004
-0.069,38.546,2.707
-0.07,38.461999999999996,2.708
-0.063,38.378,2.707
-0.061,38.297,2.7060000000000004
-0.06,38.22,2.7060000000000004
-0.055,38.149,2.707
-0.057,38.086,2.707
-0.054000000000000006,38.031,2.705
-0.051,37.985,2.7060000000000004
-0.052000000000000005,37.948,2.707
-0.052000000000000005,37.919000000000004,2.7060000000000004
-0.046,37.899,2.705
-0.047,37.885999999999996,2.705
-0.05,37.881,2.7060000000000004
-0.047,37.883,2.7060000000000004
-0.042,37.891,2.705
-0.045,37.905,2.7039999999999997
-0.044000000000000004,37.923,2.705
-0.036000000000000004,37.943000000000005,2.705
-0.031,37.966,2.705
-0.033,37.989000000000004,2.7039999999999997
-0.027000000000000003,38.013000000000005,2.7039999999999997
-0.028999999999999998,38.034,2.705
-0.028999999999999998,38.054,2.705
-0.027999999999999997,38.07,2.7039999999999997
-0.021,38.083,2.7039999999999997
-0.02,38.091,2.705
-0.024,38.095,2.705
-0.022000000000000002,38.092,2.7039999999999997
-0.017,38.084,2.7030000000000003
-0.01,38.07,2.7039999999999997
-0.01,38.05,2.705
-0.008,38.023,2.7039999999999997
-0.008,37.99,2.7030000000000003
-0.003,37.95,2.7030000000000003
0.002,37.905,2.7039999999999997
0.001,37.853,2.7030000000000003
0.003,37.796,2.702
0.008,37.735,2.7030000000000003
0.018000000000000002,37.669000000000004,2.7030000000000003
0.031,37.599000000000004,2.7030000000000003
0.033,37.525999999999996,2.702
0.042,37.45,2.702
0.063,37.373000000000005,2.7030000000000003
0.079,37.294000000000004,2.7030000000000003
0.10099999999999999,37.214,2.702
0.11,37.133,2.702
0.109,37.052,2.702
0.107,36.97,2.7030000000000003
0.11599999999999999,36.887,2.702
0.11599999999999999,36.803000000000004,2.701
0.114,36.718,2.702
0.114,36.632,2.7030000000000003
0.10300000000000001,36.545,2.7030000000000003
0.081,36.458,2.702
0.07,36.371,2.702
0.06,36.284,2.7030000000000003
0.048,36.196999999999996,2.702
0.032,36.111,2.701
0.027000000000000003,36.025999999999996,2.701
0.026000000000000002,35.941,2.702
0.01,35.857,2.702
0.006,35.775,2.701
-0.003,35.693000000000005,2.7
-0.006,35.613,2.701
-0.006,35.533,2.702
-0.008,35.455,2.701
-0.003,35.378,2.7
0.0,35.303000000000004,2.701
-0.001,35.23,2.702
-0.005,35.158,2.701
0.003,35.089,2.7
0.01,35.022,2.7
0.017,34.957,2.701
0.01,34.895,2.701
0.021,34.834,2.7
0.027000000000000003,34.775999999999996,2.699
0.03,34.72,2.7
0.03,34.665,2.701
0.036000000000000004,34.611999999999995,2.7
0.027000000000000003,34.56,2.699
0.032,34.509,2.7
0.084,34.46,2.701
0.201,34.412,2.7
0.28300000000000003,34.365,2.699
0.46799999999999997,34.319,2.699
0.611,34.275999999999996,2.7
0.733,34.233000000000004,2.7
0.855,34.193000000000005,2.699
0.722,34.154,2.699
0.298,34.116,2.7
-0.21100000000000002,34.08,2.7
-0.769,34.046,2.699
-1.056,34.014,2.699
-1.103,33.982,2.699
-0.981,33.951,2.7
-0.7859999999999999,33.921,2.699
-0.579,33.891,2.698
-0.31,33.863,2.699
-0.08199999999999999,33.835,2.7
0.071,33.808,2.699
0.134,33.783,2.698
0.17300000000000001,33.758,2.698
0.196,33.734,2.699
0.214,33.711,2.699
0.22899999999999998,33.688,2.698
0.237,33.664,2.697
0.23600000000000002,33.639,2.698
0.242,33.614000000000004,2.699
0.255,33.588,2.697
0.257,33.561,2.697
0.257,33.533,2.698
0.256,33.503,2.698
0.264,33.473,2.697
0.267,33.441,2.696
0.267,33.409,2.697
0.278,33.376999999999995,2.698
0.28800000000000003,33.345,2.697
0.293,33.312,2.696
0.29,33.28,2.697
0.29100000000000004,33.248000000000005,2.698
0.29100000000000004,33.215,2.697
0.303,33.183,2.696
0.304,33.15,2.696
0.3,33.115,2.697
0.301,33.079,2.697
0.31,33.041,2.696
0.311,33.001,2.695
0.312,32.959,2.696
0.315,32.917,2.697
0.318,32.874,2.696
0.32,32.830999999999996,2.695
0.32299999999999995,32.787,2.696
0.325,32.743,2.697
0.32899999999999996,32.7,2.696
0.331,32.657,2.695
0.33399999999999996,32.615,2.695
0.337,32.574,2.696
0.32899999999999996,32.533,2.696
0.331,32.495,2.695
0.32299999999999995,32.458,2.694
0.308,32.424,2.695
0.29,32.395,2.696
0.282,32.373000000000005,2.695
0.264,32.36,2.694
0.245,32.36,2.695
0.22899999999999998,32.375,2.695
0.214,32.41,2.695
0.19,32.467,2.694
0.165,32.55,2.694
0.14,32.662,2.695
0.114,32.806,2.695
0.08900000000000001,32.982,2.693
0.061,33.192,2.693
0.03,33.437,2.694
-0.005,33.714,2.695
-0.031,34.023,2.694
-0.065,34.36,2.693
-0.098,34.722,2.694
-0.124,35.105,2.695
-0.139,35.503,2.694
-0.16,35.913000000000004,2.693
-0.185,36.327,2.694
-0.204,36.742,2.695
-0.215,37.150999999999996,2.694
-0.221,37.55,2.693
-0.231,37.936,2.693
-0.23600000000000002,38.303000000000004,2.694
-0.251,38.648,2.694
-0.254,38.97,2.6919999999999997
-0.256,39.265,2.6919999999999997
-0.262,39.532,2.693
-0.266,39.77,2.694
-0.259,39.979,2.6919999999999997
-0.26,40.158,2.6919999999999997
-0.264,40.309,2.6919999999999997
-0.262,40.434,2.693
-0.25,40.533,2.6919999999999997
-0.24100000000000002,40.608000000000004,2.6919999999999997
-0.239,40.662,2.6919999999999997
-0.23199999999999998,40.696,2.693
-0.228,40.711999999999996,2.693
-0.218,40.713,2.6910000000000003
-0.207,40.701,2.6919999999999997
-0.20199999999999999,40.678000000000004,2.693
-0.19699999999999998,40.645,2.6919999999999997
-0.18600000000000003,40.605,2.6910000000000003
-0.179,40.56,2.6910000000000003
-0.172,40.51,2.6919999999999997
-0.17,40.458,2.6919999999999997
-0.154,40.405,2.6910000000000003
-0.151,40.351,2.6910000000000003
-0.145,40.299,2.6919999999999997
-0.14300000000000002,40.247,2.6919999999999997
-0.14,40.198,2.6919999999999997
-0.138,40.15,2.6910000000000003
-0.135,40.102,2.6910000000000003
-0.13,40.055,2.6919999999999997
-0.129,40.007,2.6919999999999997
-0.127,39.958,2.6910000000000003
-0.128,39.907,2.6910000000000003
-0.128,39.854,2.6919999999999997
-0.133,39.798,2.6919999999999997
-0.132,39.74,2.6910000000000003
-0.133,39.678000000000004,2.69
-0.13,39.611999999999995,2.6910000000000003
-0.13,39.541,2.6919999999999997
-0.126,39.467,2.6910000000000003
-0.128,39.389,2.69
-0.122,39.308,2.6910000000000003
-0.12300000000000001,39.225,2.6919999999999997
-0.121,39.141,2.6910000000000003
-0.124,39.056,2.69
-0.121,38.972,2.6910000000000003
-0.11800000000000001,38.89,2.6919999999999997
-0.11699999999999999,38.811,2.6910000000000003
-0.113,38.735,2.69
-0.111,38.665,2.69
-0.105,38.601,2.6910000000000003
-0.11,38.543,2.6910000000000003
-0.10300000000000001,38.494,2.69
-0.106,38.451,2.69
-0.109,38.416,2.6910000000000003
-0.106,38.388000000000005,2.6910000000000003
-0.105,38.367,2.69
-0.105,38.352,2.6889999999999996
-0.107,38.341,2.69
-0.102,38.336,2.6910000000000003
-0.1,38.333,2.69
-0.10099999999999999,38.333,2.6889999999999996
-0.098,38.334,2.6889999999999996
-0.092,38.335,2.69
-0.091,38.336,2.69
-0.08800000000000001,38.335,2.6889999999999996
-0.081,38.330999999999996,2.6889999999999996
-0.075,38.324,2.69
-0.077,38.312,2.69
-0.077,38.297,2.6889999999999996
-0.07400000000000001,38.277,2.688
-0.07,38.253,2.6889999999999996
-0.07,38.225,2.69
-0.066,38.192,2.6889999999999996
-0.068,38.156,2.688
-0.062,38.114000000000004,2.688
-0.054000000000000006,38.069,2.6889999999999996
-0.052000000000000005,38.019,2.6889999999999996
-0.055,37.965,2.688
-0.05,37.907,2.688
-0.043,37.845,2.6889999999999996
-0.05,37.78,2.6889999999999996
-0.04,37.71,2.688
-0.042,37.637,2.687
-0.04,37.561,2.688
-0.043,37.48,2.6889999999999996
-0.035,37.397,2.688
-0.036000000000000004,37.31,2.687
-0.033,37.221,2.688
-0.031,37.129,2.6889999999999996
-0.027000000000000003,37.035,2.688
-0.026000000000000002,36.94,2.687
-0.022000000000000002,36.843,2.687
-0.017,36.745,2.688
-0.012,36.647,2.688
-0.013000000000000001,36.549,2.687
-0.013000000000000001,36.451,2.6860000000000004
-0.009000000000000001,36.354,2.687
-0.013999999999999999,36.258,2.688
-0.005,36.163000000000004,2.6860000000000004
-0.004,36.07,2.6860000000000004
0.006999999999999999,35.978,2.687
0.011000000000000001,35.889,2.687
0.019,35.801,2.6860000000000004
0.028999999999999998,35.715,2.6860000000000004
0.047,35.631,2.6860000000000004
0.057,35.55,2.687
0.069,35.47,2.6860000000000004
0.08,35.391,2.685
0.083,35.314,2.6860000000000004
0.08199999999999999,35.236999999999995,2.687
0.08900000000000001,35.161,2.6860000000000004
0.09300000000000001,35.086999999999996,2.685
0.08800000000000001,35.014,2.685
0.08900000000000001,34.941,2.6860000000000004
0.076,34.87,2.6860000000000004
0.057,34.801,2.685
0.045,34.733000000000004,2.6839999999999997
0.042,34.666,2.685
0.034,34.603,2.6860000000000004
0.015,34.541,2.685
0.005,34.482,2.6839999999999997
-0.005,34.426,2.685
-0.005,34.371,2.6860000000000004
-0.013000000000000001,34.319,2.685
-0.02,34.269,2.6839999999999997
-0.024,34.221,2.6839999999999997
-0.026000000000000002,34.174,2.685
-0.027000000000000003,34.128,2.685
-0.022000000000000002,34.084,2.6830000000000003
-0.021,34.04,2.6830000000000003
-0.013999999999999999,33.998000000000005,2.6839999999999997
-0.011000000000000001,33.957,2.6839999999999997
-0.01,33.917,2.6830000000000003
-0.011000000000000001,33.878,2.6830000000000003
-0.011000000000000001,33.84,2.6830000000000003
-0.005,33.803000000000004,2.6839999999999997
0.001,33.768,2.6830000000000003
0.008,33.733000000000004,2.6830000000000003
0.01,33.7,2.6830000000000003
0.012,33.668,2.6839999999999997
0.01,33.635999999999996,2.6830000000000003
0.003,33.605,2.682
0.006,33.574,2.6830000000000003
0.054000000000000006,33.543,2.6839999999999997
0.161,33.512,2.6839999999999997
0.24,33.481,2.682
0.424,33.449,2.682
0.5589999999999999,33.417,2.6830000000000003
0.674,33.384,2.6839999999999997
0.763,33.35,2.6830000000000003
0.6829999999999999,33.315,2.682
0.26899999999999996,33.28,2.6830000000000003
-0.24,33.244,2.6839999999999997
-0.763,33.208,2.6830000000000003
-1.079,33.171,2.682
-1.16,33.135,2.682
-1.012,33.098,2.6839999999999997
-0.81,33.061,2.6830000000000003
-0.568,33.025,2.682
-0.293,32.988,2.682
-0.07400000000000001,32.951,2.6839999999999997
0.045,32.915,2.6839999999999997
0.109,32.879,2.6830000000000003
0.14400000000000002,32.843,2.682
0.175,32.806999999999995,2.6830000000000003
0.192,32.77,2.6839999999999997
0.2,32.733000000000004,2.6830000000000003
0.2,32.696,2.682
0.20199999999999999,32.659,2.6830000000000003
0.21,32.621,2.6839999999999997
0.221,32.584,2.6830000000000003
0.22,32.547,2.682
0.22,32.510999999999996,2.682
0.22399999999999998,32.477,2.6830000000000003
0.22899999999999998,32.443000000000005,2.6830000000000003
0.233,32.411,2.682
0.233,32.379,2.682
0.23,32.348,2.682
0.22899999999999998,32.318000000000005,2.6830000000000003
0.235,32.287,2.681
0.233,32.256,2.681
0.231,32.223,2.682
0.24100000000000002,32.19,2.682
0.253,32.156,2.681
0.248,32.12,2.681
0.247,32.082,2.681
0.254,32.043,2.682
0.259,32.003,2.682
0.263,31.961,2.68
0.265,31.918000000000003,2.68
0.275,31.874000000000002,2.682
0.28,31.829,2.682
0.28600000000000003,31.783,2.68
0.287,31.737,2.68
0.29,31.691,2.681
0.29,31.645,2.681
0.297,31.6,2.68
0.297,31.558000000000003,2.68
0.294,31.518,2.681
0.29600000000000004,31.482,2.681
0.299,31.451,2.681
0.278,31.425,2.68
0.268,31.406999999999996,2.68
0.272,31.399,2.681
0.254,31.401,2.681
0.24600000000000002,31.418000000000003,2.68
0.226,31.451999999999998,2.68
0.21,31.506999999999998,2.681
0.18899999999999997,31.587,2.68
0.175,31.694000000000003,2.679
0.149,31.834,2.679
0.132,32.008,2.68
0.111,32.219,2.68
0.09,32.467,2.679
0.064,32.753,2.679
0.027999999999999997,33.076,2.679
-0.001,33.433,2.68
-0.034,33.821,2.679
-0.068,34.235,2.679
-0.10300000000000001,34.671,2.679
-0.129,35.124,2.68
-0.156,35.586,2.679
-0.182,36.053000000000004,2.678
-0.19899999999999998,36.516999999999996,2.678
-0.215,36.974000000000004,2.679
-0.235,37.416,2.679
-0.251,37.84,2.678
-0.27,38.241,2.677
-0.276,38.615,2.678
-0.281,38.959,2.679
-0.287,39.273,2.678
-0.298,39.555,2.677
-0.304,39.805,2.678
-0.298,40.023,2.679
-0.301,40.21,2.678
-0.3,40.367,2.677
-0.301,40.497,2.677
-0.292,40.603,2.678
-0.29,40.685,2.678
-0.27399999999999997,40.745,2.677
-0.27,40.786,2.677
-0.272,40.811,2.678
-0.26899999999999996,40.821,2.678
-0.253,40.817,2.677
-0.249,40.803000000000004,2.676
-0.242,40.778,2.677
-0.228,40.745,2.677
-0.217,40.704,2.676
-0.215,40.658,2.675
-0.213,40.608000000000004,2.676
-0.2,40.555,2.677
-0.191,40.501,2.676
-0.18600000000000003,40.446999999999996,2.675
-0.188,40.393,2.675
-0.18600000000000003,40.341,2.676
-0.18100000000000002,40.289,2.676
-0.17800000000000002,40.239000000000004,2.675
-0.172,40.191,2.675
-0.168,40.143,2.676
-0.168,40.096,2.676
-0.162,40.05,2.675
-0.157,40.003,2.675
-0.154,39.955,2.675
-0.14800000000000002,39.906,2.676
-0.142,39.855,2.675
-0.145,39.802,2.674
-0.151,39.745,2.675
-0.14400000000000002,39.685,2.676
-0.14300000000000002,39.62,2.675
-0.139,39.55,2.674
-0.141,39.476,2.674
-0.13699999999999998,39.397,2.675
-0.138,39.315,2.675
-0.136,39.231,2.674
-0.133,39.145,2.673
-0.13,39.059,2.674
-0.132,38.975,2.675
-0.124,38.893,2.674
-0.129,38.815,2.673
-0.126,38.742,2.674
-0.128,38.674,2.674
-0.13,38.611999999999995,2.674
-0.129,38.556,2.673
